No.;Time;;Time 1;Time 2;Delay;;Delay 1;Delay 2;Jitter;;
1079;53,071324;;53,071324;53,076042;62,0784;;71,080758;-71,097392;-142,17815;;
1080;53,076042;;53,076042;53,092676;-9,002358;;-71,097392;71,097312;142,194704;;
1081;53,092676;;53,092676;53,092756;62,095034;;71,097312;-71,102997;-142,200309;;
1082;53,092756;;53,092756;53,098441;-9,002278;;-71,102997;71,098349;142,201346;;
1083;53,098441;;53,098441;53,103089;62,100719;;71,098349;-71,098421;-142,19677;;
1084;53,103089;;53,103089;53,103161;-8,99763;;-71,098421;71,092476;142,190897;;
1085;53,103161;;53,103161;53,109106;62,100791;;71,092476;-71,098184;-142,19066;;
1086;53,109106;;53,109106;53,114814;-8,991685;;-71,098184;71,098109;142,196293;;
1087;53,114814;;53,114814;53,114889;62,106499;;71,098109;-71,118463;-142,216572;;
1088;53,114889;;53,114889;53,135243;-8,99161;;-71,118463;71,103282;142,221745;;
1089;53,135243;;53,135243;53,150424;62,126853;;71,103282;-71,103366;-142,206648;;
1090;53,150424;;53,150424;53,150508;-8,976429;;-71,103366;71,101141;142,204507;;
1091;53,150508;;53,150508;53,152733;62,126937;;71,101141;-71,103228;-142,204369;;
1092;53,152733;;53,152733;53,15482;-8,974204;;-71,103228;71,103101;142,206329;;
1093;53,15482;;53,15482;53,154947;62,129024;;71,103101;-71,119247;-142,222348;;
1094;53,154947;;53,154947;53,171093;-8,974077;;-71,119247;71,110407;142,229654;;
1095;53,171093;;53,171093;53,179933;62,14517;;71,110407;-71,110506;-142,220913;;
1096;53,179933;;53,179933;53,180032;-8,965237;;-71,110506;71,107533;142,218039;;
1097;53,180032;;53,180032;53,183005;62,145269;;71,107533;-71,107823;-142,215356;;
1098;53,183005;;53,183005;53,183295;-8,962264;;-71,107823;71,107769;142,215592;;
1099;53,183295;;53,183295;53,183349;62,145559;;71,107769;-71,110333;-142,218102;;
1100;53,183349;;53,183349;53,185913;-8,96221;;-71,110333;71,106379;142,216712;;
1101;53,185913;;53,185913;53,189867;62,148123;;71,106379;-71,106469;-142,212848;;
1102;53,189867;;53,189867;53,189957;-8,958256;;-71,106469;71,103543;142,210012;;
1103;53,189957;;53,189957;53,192883;62,148213;;71,103543;-71,107494;-142,211037;;
1104;53,192883;;53,192883;53,196834;-8,95533;;-71,107494;71,107402;142,214896;;
1105;53,196834;;53,196834;53,196926;62,152164;;71,107402;-71,131917;-142,239319;;
1106;53,196926;;53,196926;53,221441;-8,955238;;-71,131917;71,124214;142,256131;;
1107;53,221441;;53,221441;53,229144;62,176679;;71,124214;-71,124268;-142,248482;;
1108;53,229144;;53,229144;53,229198;-8,947535;;-71,124268;71,102313;142,226581;;
1109;53,229198;;53,229198;53,251153;62,176733;;71,102313;-71,118677;-142,22099;;
1110;53,251153;;53,251153;53,267517;-8,92558;;-71,118677;71,118595;142,237272;;
1111;53,267517;;53,267517;53,267599;62,193097;;71,118595;-71,127921;-142,246516;;
1112;53,267599;;53,267599;53,276925;-8,925498;;-71,127921;71,111286;142,239207;;
1113;53,276925;;53,276925;53,29356;62,202423;;71,111286;-71,111367;-142,222653;;
1114;53,29356;;53,29356;53,293641;-8,908863;;-71,111367;71,104397;142,215764;;
1115;53,293641;;53,293641;53,300611;62,202504;;71,104397;-71,115008;-142,219405;;
1116;53,300611;;53,300611;53,311222;-8,901893;;-71,115008;71,114931;142,229939;;
1117;53,311222;;53,311222;53,311299;62,213115;;71,114931;-71,142796;-142,257727;;
1118;53,311299;;53,311299;53,339164;-8,901816;;-71,142796;71,139739;142,282535;;
1121;53,339164;;53,339164;53,342221;62,24098;;71,139739;-71,13981;-142,279549;;
1122;53,342221;;53,342221;53,342292;-8,898759;;-71,13981;71,109878;142,249688;;
1123;53,342292;;53,342292;53,372224;62,241051;;71,109878;-71,117773;-142,227651;;
1124;53,372224;;53,372224;53,380119;-8,868827;;-71,117773;71,11767;142,235443;;
1125;53,380119;;53,380119;53,380222;62,248946;;71,11767;-71,126635;-142,244305;;
1126;53,380222;;53,380222;53,389187;-8,868724;;-71,126635;71,118802;142,245437;;
1127;53,389187;;53,389187;53,39702;62,257911;;71,118802;-71,118881;-142,237683;;
1128;53,39702;;53,39702;53,397099;-8,860891;;-71,118881;71,102853;142,221734;;
1129;53,397099;;53,397099;53,413127;62,25799;;71,102853;-71,108925;-142,211778;;
1130;53,413127;;53,413127;53,419199;-8,844863;;-71,108925;71,108777;142,217702;;
1131;53,419199;;53,419199;53,419347;62,264062;;71,108777;-71,11389;-142,222667;;
1132;53,419347;;53,419347;53,42446;-8,844715;;-71,11389;71,113816;142,227706;;
1133;53,42446;;53,42446;53,424534;62,269175;;71,113816;-71,118164;-142,23198;;
1134;53,424534;;53,424534;53,428882;-8,844641;;-71,118164;71,118061;142,236225;;
1135;53,428882;;53,428882;53,428985;62,273523;;71,118061;-71,125099;-142,24316;;
1136;53,428985;;53,428985;53,436023;-8,844538;;-71,125099;71,125041;142,25014;;
1137;53,436023;;53,436023;53,436081;62,280561;;71,125041;-71,139041;-142,264082;;
1138;53,436081;;53,436081;53,450081;-8,84448;;-71,139041;71,138964;142,278005;;
1139;53,450081;;53,450081;53,450158;62,294561;;71,138964;-71,142862;-142,281826;;
1140;53,450158;;53,450158;53,454056;-8,844403;;-71,142862;71,142784;142,285646;;
1141;53,454056;;53,454056;53,454134;62,298459;;71,142784;-71,146858;-142,289642;;
1142;53,454134;;53,454134;53,458208;-8,844325;;-71,146858;71,146808;142,293666;;
1143;53,458208;;53,458208;53,458258;62,302533;;71,146808;-71,15797;-142,304778;;
1144;53,458258;;53,458258;53,46942;-8,844275;;-71,15797;71,15797;142,31594;;
1145;53,46942;;53,46942;53,46942;62,313695;;71,15797;-71,158055;-142,316025;;
1146;53,46942;;53,46942;53,469505;-8,844275;;-71,158055;71,157967;142,316022;;
1147;53,469505;;53,469505;53,469593;62,31378;;71,157967;-71,158214;-142,316181;;
1148;53,469593;;53,469593;53,46984;-8,844187;;-71,158214;71,15818;142,316394;;
1149;53,46984;;53,46984;53,469874;62,314027;;71,15818;-71,161339;-142,319519;;
1150;53,469874;;53,469874;53,473033;-8,844153;;-71,161339;71,161294;142,322633;;
1151;53,473033;;53,473033;53,473078;62,317186;;71,161294;-71,16499;-142,326284;;
1152;53,473078;;53,473078;53,476774;-8,844108;;-71,16499;71,164954;142,329944;;
1153;53,476774;;53,476774;53,47681;62,320882;;71,164954;-71,177039;-142,341993;;
1154;53,47681;;53,47681;53,488895;-8,844072;;-71,177039;71,176958;142,353997;;
1155;53,488895;;53,488895;53,488976;62,332967;;71,176958;-71,188125;-142,365083;;
1156;53,488976;;53,488976;53,500143;-8,843991;;-71,188125;71,188125;142,37625;;
1157;53,500143;;53,500143;53,500143;62,344134;;71,188125;-71,188227;-142,376352;;
1158;53,500143;;53,500143;53,500245;-8,843991;;-71,188227;71,188133;142,37636;;
1159;53,500245;;53,500245;53,500339;62,344236;;71,188133;-71,19267;-142,380803;;
1160;53,500339;;53,500339;53,504876;-8,843897;;-71,19267;71,192588;142,385258;;
1161;53,504876;;53,504876;53,504958;62,348773;;71,192588;-71,196535;-142,389123;;
1162;53,504958;;53,504958;53,508905;-8,843815;;-71,196535;71,196448;142,392983;;
1163;53,508905;;53,508905;53,508992;62,35272;;71,196448;-71,202496;-142,398944;;
1164;53,508992;;53,508992;53,51504;-8,843728;;-71,202496;71,202406;142,404902;;
1165;53,51504;;53,51504;53,51513;62,358768;;71,202406;-71,20451;-142,406916;;
1166;53,51513;;53,51513;53,517234;-8,843638;;-71,20451;71,204423;142,408933;;
1167;53,517234;;53,517234;53,517321;62,360872;;71,204423;-71,224049;-142,428472;;
1168;53,517321;;53,517321;53,536947;-8,843551;;-71,224049;71,223958;142,448007;;
1169;53,536947;;53,536947;53,537038;62,380498;;71,223958;-71,229152;-142,45311;;
1170;53,537038;;53,537038;53,542232;-8,84346;;-71,229152;71,22912;142,458272;;
1171;53,542232;;53,542232;53,542264;62,385692;;71,22912;-71,22959;-142,45871;;
1172;53,542264;;53,542264;53,542734;-8,843428;;-71,22959;71,22959;142,45918;;
1173;53,542734;;53,542734;53,542734;62,386162;;71,22959;-71,229628;-142,459218;;
1174;53,542734;;53,542734;53,542772;-8,843428;;-71,229628;71,229571;142,459199;;
1175;53,542772;;53,542772;53,542829;62,3862;;71,229571;-71,237894;-142,467465;;
1176;53,542829;;53,542829;53,551152;-8,843371;;-71,237894;71,237807;142,475701;;
1177;53,551152;;53,551152;53,551239;62,394523;;71,237807;-71,243141;-142,480948;;
1178;53,551239;;53,551239;53,556573;-8,843284;;-71,243141;71,243068;142,486209;;
1179;53,556573;;53,556573;53,556646;62,399857;;71,243068;-71,260757;-142,503825;;
1180;53,556646;;53,556646;53,574335;-8,843211;;-71,260757;71,260669;142,521426;;
1181;53,574335;;53,574335;53,574423;62,417546;;71,260669;-71,264278;-142,524947;;
1182;53,574423;;53,574423;53,578032;-8,843123;;-71,264278;71,264224;142,528502;;
1183;53,578032;;53,578032;53,578086;62,421155;;71,264224;-71,268361;-142,532585;;
1184;53,578086;;53,578086;53,582223;-8,843069;;-71,268361;71,268277;142,536638;;
1185;53,582223;;53,582223;53,582307;62,425292;;71,268277;-71,272002;-142,540279;;
1186;53,582307;;53,582307;53,586032;-8,842985;;-71,272002;71,271889;142,543891;;
1187;53,586032;;53,586032;53,586145;62,429017;;71,271889;-71,278172;-142,550061;;
1188;53,586145;;53,586145;53,592428;-8,842872;;-71,278172;71,278086;142,556258;;
1189;53,592428;;53,592428;53,592514;62,4353;;71,278086;-71,28209;-142,560176;;
1190;53,592514;;53,592514;53,596518;-8,842786;;-71,28209;71,281987;142,564077;;
1191;53,596518;;53,596518;53,596621;62,439304;;71,281987;-71,295594;-142,577581;;
1192;53,596621;;53,596621;53,610228;-8,842683;;-71,295594;71,295513;142,591107;;
1193;53,610228;;53,610228;53,610309;62,452911;;71,295513;-71,297278;-142,592791;;
1194;53,610309;;53,610309;53,612074;-8,842602;;-71,297278;71,29724;142,594518;;
1195;53,612074;;53,612074;53,612112;62,454676;;71,29724;-71,300035;-142,597275;;
1196;53,612112;;53,612112;53,614907;-8,842564;;-71,300035;71,299998;142,600033;;
1197;53,614907;;53,614907;53,614944;62,457471;;71,299998;-71,308198;-142,608196;;
1198;53,614944;;53,614944;53,623144;-8,842527;;-71,308198;71,308122;142,61632;;
1199;53,623144;;53,623144;53,62322;62,465671;;71,308122;-71,310922;-142,619044;;
1200;53,62322;;53,62322;53,62602;-8,842451;;-71,310922;71,310885;142,621807;;
1201;53,62602;;53,62602;53,626057;62,468471;;71,310885;-71,318245;-142,62913;;
1202;53,626057;;53,626057;53,633417;-8,842414;;-71,318245;71,318197;142,636442;;
1203;53,633417;;53,633417;53,633465;62,475831;;71,318197;-71,32191;-142,640107;;
1204;53,633465;;53,633465;53,637178;-8,842366;;-71,32191;71,321836;142,643746;;
1205;53,637178;;53,637178;53,637252;62,479544;;71,321836;-71,334863;-142,656699;;
1206;53,637252;;53,637252;53,650279;-8,842292;;-71,334863;71,334782;142,669645;;
1207;53,650279;;53,650279;53,65036;62,492571;;71,334782;-71,337704;-142,672486;;
1208;53,65036;;53,65036;53,653282;-8,842211;;-71,337704;71,337584;142,675288;;
1209;53,653282;;53,653282;53,653402;62,495493;;71,337584;-71,344786;-142,68237;;
1210;53,653402;;53,653402;53,660604;-8,842091;;-71,344786;71,344679;142,689465;;
1211;53,660604;;53,660604;53,660711;62,502695;;71,344679;-71,348867;-142,693546;;
1212;53,660711;;53,660711;53,664899;-8,841984;;-71,348867;71,34882;142,697687;;
1213;53,664899;;53,664899;53,664946;62,506883;;71,34882;-71,352679;-142,701499;;
1214;53,664946;;53,664946;53,668805;-8,841937;;-71,352679;71,352639;142,705318;;
1215;53,668805;;53,668805;53,668845;62,510742;;71,352639;-71,354745;-142,707384;;
1216;53,668845;;53,668845;53,670951;-8,841897;;-71,354745;71,354621;142,709366;;
1217;53,670951;;53,670951;53,671075;62,512848;;71,354621;-71,358503;-142,713124;;
1218;53,671075;;53,671075;53,674957;-8,841773;;-71,358503;71,358443;142,716946;;
1219;53,674957;;53,674957;53,675017;62,51673;;71,358443;-71,360199;-142,718642;;
1220;53,675017;;53,675017;53,676773;-8,841713;;-71,360199;71,360165;142,720364;;
1221;53,676773;;53,676773;53,676807;62,518486;;71,360165;-71,383406;-142,743571;;
1222;53,676807;;53,676807;53,700048;-8,841679;;-71,383406;71,383323;142,766729;;
1223;53,700048;;53,700048;53,700131;62,541727;;71,383323;-71,383452;-142,766775;;
1224;53,700131;;53,700131;53,70026;-8,841596;;-71,383452;71,383413;142,766865;;
1225;53,70026;;53,70026;53,700299;62,541856;;71,383413;-71,388959;-142,772372;;
1226;53,700299;;53,700299;53,705845;-8,841557;;-71,388959;71,388883;142,777842;;
1227;53,705845;;53,705845;53,705921;62,547402;;71,388883;-71,392642;-142,781525;;
1228;53,705921;;53,705921;53,70968;-8,841481;;-71,392642;71,392595;142,785237;;
1229;53,70968;;53,70968;53,709727;62,551161;;71,392595;-71,394419;-142,787014;;
1230;53,709727;;53,709727;53,711551;-8,841434;;-71,394419;71,394361;142,78878;;
1231;53,711551;;53,711551;53,711609;62,552985;;71,394361;-71,401517;-142,795878;;
1232;53,711609;;53,711609;53,718765;-8,841376;;-71,401517;71,401469;142,802986;;
1233;53,718765;;53,718765;53,718813;62,560141;;71,401469;-71,412642;-142,814111;;
1234;53,718813;;53,718813;53,729986;-8,841328;;-71,412642;71,412564;142,825206;;
1235;53,729986;;53,729986;53,730064;62,571314;;71,412564;-71,412735;-142,825299;;
1236;53,730064;;53,730064;53,730235;-8,84125;;-71,412735;71,412691;142,825426;;
1237;53,730235;;53,730235;53,730279;62,571485;;71,412691;-71,422712;-142,835403;;
1238;53,730279;;53,730279;53,7403;-8,841206;;-71,422712;71,422636;142,845348;;
1239;53,7403;;53,7403;53,740376;62,581506;;71,422636;-71,422835;-142,845471;;
1240;53,740376;;53,740376;53,740575;-8,84113;;-71,422835;71,422802;142,845637;;
1241;53,740575;;53,740575;53,740608;62,581705;;71,422802;-71,429126;-142,851928;;
1242;53,740608;;53,740608;53,746932;-8,841097;;-71,429126;71,429126;142,858252;;
1243;53,746932;;53,746932;53,746932;62,588029;;71,429126;-71,429211;-142,858337;;
1244;53,746932;;53,746932;53,747017;-8,841097;;-71,429211;71,429122;142,858333;;
1245;53,747017;;53,747017;53,747106;62,588114;;71,429122;-71,430616;-142,859738;;
1246;53,747106;;53,747106;53,7486;-8,841008;;-71,430616;71,430581;142,861197;;
1247;53,7486;;53,7486;53,748635;62,589608;;71,430581;-71,431753;-142,862334;;
1248;53,748635;;53,748635;53,749807;-8,840973;;-71,431753;71,431721;142,863474;;
1249;53,749807;;53,749807;53,749839;62,59078;;71,431721;-71,43493;-142,866651;;
1250;53,749839;;53,749839;53,753048;-8,840941;;-71,43493;71,434869;142,869799;;
1251;53,753048;;53,753048;53,753109;62,593989;;71,434869;-71,436788;-142,871657;;
1252;53,753109;;53,753109;53,755028;-8,84088;;-71,436788;71,436672;142,87346;;
1253;53,755028;;53,755028;53,755144;62,595908;;71,436672;-71,443504;-142,880176;;
1254;53,755144;;53,755144;53,761976;-8,840764;;-71,443504;71,434918;142,878422;;
1255;53,761976;;53,761976;53,770562;62,60274;;71,434918;-71,435026;-142,869944;;
1256;53,770562;;53,770562;53,77067;-8,832178;;-71,435026;71,43314;142,868166;;
1257;53,77067;;53,77067;53,772556;62,602848;;71,43314;-71,433221;-142,866361;;
1258;53,772556;;53,772556;53,772637;-8,830292;;-71,433221;71,424499;142,85772;;
1259;53,772637;;53,772637;53,781359;62,602929;;71,424499;-71,424593;-142,849092;;
1260;53,781359;;53,781359;53,781453;-8,82157;;-71,424593;71,422141;142,846734;;
1261;53,781453;;53,781453;53,783905;62,603023;;71,422141;-71,422188;-142,844329;;
1262;53,783905;;53,783905;53,783952;-8,819118;;-71,422188;71,417983;142,840171;;
1263;53,783952;;53,783952;53,788157;62,60307;;71,417983;-71,418091;-142,836074;;
1264;53,788157;;53,788157;53,788265;-8,814913;;-71,418091;71,416445;142,834536;;
1265;53,788265;;53,788265;53,789911;62,603178;;71,416445;-71,416514;-142,832959;;
1266;53,789911;;53,789911;53,78998;-8,813267;;-71,416514;71,414566;142,83108;;
1267;53,78998;;53,78998;53,791928;62,603247;;71,414566;-71,414595;-142,829161;;
1268;53,791928;;53,791928;53,791957;-8,811319;;-71,414595;71,410604;142,825199;;
1269;53,791957;;53,791957;53,795948;62,603276;;71,410604;-71,410685;-142,821289;;
1270;53,795948;;53,795948;53,796029;-8,807328;;-71,410685;71,394094;142,804779;;
1271;53,796029;;53,796029;53,81262;62,603357;;71,394094;-71,394172;-142,788266;;
1272;53,81262;;53,81262;53,812698;-8,790737;;-71,394172;71,388505;142,782677;;
1273;53,812698;;53,812698;53,818365;62,603435;;71,388505;-71,388604;-142,777109;;
1274;53,818365;;53,818365;53,818464;-8,78507;;-71,388604;71,387182;142,775786;;
1275;53,818464;;53,818464;53,819886;62,603534;;71,387182;-71,387283;-142,774465;;
1276;53,819886;;53,819886;53,819987;-8,783648;;-71,387283;71,381925;142,769208;;
1277;53,819987;;53,819987;53,825345;62,603635;;71,381925;-71,381996;-142,763921;;
1278;53,825345;;53,825345;53,825416;-8,77829;;-71,381996;71,375137;142,757133;;
1279;53,825416;;53,825416;53,832275;62,603706;;71,375137;-71,375137;-142,750274;;
1280;53,832275;;53,832275;53,832275;-8,771431;;-71,375137;71,375033;142,75017;;
1281;53,832275;;53,832275;53,832379;62,603706;;71,375033;-71,375141;-142,750174;;
1282;53,832379;;53,832379;53,832487;-8,771327;;-71,375141;71,35171;142,726851;;
1283;53,832487;;53,832487;53,855918;62,603814;;71,35171;-71,351786;-142,703496;;
1284;53,855918;;53,855918;53,855994;-8,747896;;-71,351786;71,350832;142,702618;;
1285;53,855994;;53,855994;53,856948;62,60389;;71,350832;-71,350861;-142,701693;;
1286;53,856948;;53,856948;53,856977;-8,746942;;-71,350861;71,311513;142,662374;;
1287;53,856977;;53,856977;53,896325;62,603919;;71,311513;-71,311613;-142,623126;;
1288;53,896325;;53,896325;53,896425;-8,707594;;-71,311613;71,269726;142,581339;;
1289;53,896425;;53,896425;53,938312;62,604019;;71,269726;-71,269807;-142,539533;;
1290;53,938312;;53,938312;53,938393;-8,665707;;-71,269807;71,26512;142,534927;;
1291;53,938393;;53,938393;53,94308;62,6041;;71,26512;-71,265172;-142,530292;;
1292;53,94308;;53,94308;53,943132;-8,66102;;-71,265172;71,218077;142,483249;;
1293;53,943132;;53,943132;53,990227;62,604152;;71,218077;-71,218153;-142,43623;;
1294;53,990227;;53,990227;53,990303;-8,613925;;-71,218153;71,213385;142,431538;;
1295;53,990303;;53,990303;53,995071;62,604228;;71,213385;-71,213456;-142,426841;;
1296;53,995071;;53,995071;53,995142;-8,609157;;-71,213456;71,1868;142,400256;;
1297;53,995142;;53,995142;54,021798;62,604299;;71,1868;-71,1868;-142,3736;;
1298;54,021798;;54,021798;54,021798;-8,582501;;-71,1868;71,186685;142,373485;;
1299;54,021798;;54,021798;54,021913;62,604299;;71,186685;-71,186787;-142,373472;;
1300;54,021913;;54,021913;54,022015;-8,582386;;-71,186787;71,158283;142,34507;;
1301;54,022015;;54,022015;54,050519;62,604401;;71,158283;-71,158356;-142,316639;;
1302;54,050519;;54,050519;54,050592;-8,553882;;-71,158356;71,147667;142,306023;;
1303;54,050592;;54,050592;54,061281;62,604474;;71,147667;-71,147761;-142,295428;;
1304;54,061281;;54,061281;54,061375;-8,543193;;-71,147761;70,83526;141,983021;;
1305;54,061375;;54,061375;54,373876;62,604568;;70,83526;-70,911003;-141,746263;;
1306;54,373876;;54,373876;54,449619;-8,230692;;-70,911003;70,910916;141,821919;;
1307;54,449619;;54,449619;54,449706;62,680311;;70,910916;-70,953651;-141,864567;;
1308;54,449706;;54,449706;54,492441;-8,230605;;-70,953651;70,95356;141,907211;;
1309;54,492441;;54,492441;54,492532;62,723046;;70,95356;-70,954642;-141,908202;;
1310;54,492532;;54,492532;54,493614;-8,230514;;-70,954642;70,954596;141,909238;;
1311;54,493614;;54,493614;54,49366;62,724128;;70,954596;-70,990003;-141,944599;;
1312;54,49366;;54,49366;54,529067;-8,230468;;-70,990003;70,989923;141,979926;;
1313;54,529067;;54,529067;54,529147;62,759535;;70,989923;-71,018016;-142,007939;;
1314;54,529147;;54,529147;54,55724;-8,230388;;-71,018016;71,017902;142,035918;;
1315;54,55724;;54,55724;54,557354;62,787628;;71,017902;-71,031969;-142,049871;;
1316;54,557354;;54,557354;54,571421;-8,230274;;-71,031969;71,031837;142,063806;;
1317;54,571421;;54,571421;54,571553;62,801695;;71,031837;-71,051699;-142,083536;;
1318;54,571553;;54,571553;54,591415;-8,230142;;-71,051699;71,051606;142,103305;;
1319;54,591415;;54,591415;54,591508;62,821557;;71,051606;-71,054171;-142,105777;;
1320;54,591508;;54,591508;54,594073;-8,230049;;-71,054171;71,054137;142,108308;;
1321;54,594073;;54,594073;54,594107;62,824122;;71,054137;-71,07246;-142,126597;;
1322;54,594107;;54,594107;54,61243;-8,230015;;-71,07246;71,072386;142,144846;;
1323;54,61243;;54,61243;54,612504;62,842445;;71,072386;-71,08457;-142,156956;;
1324;54,612504;;54,612504;54,624688;-8,229941;;-71,08457;71,084477;142,169047;;
1325;54,624688;;54,624688;54,624781;62,854629;;71,084477;-71,168506;-142,252983;;
1326;54,624781;;54,624781;54,70881;-8,229848;;-71,168506;71,168417;142,336923;;
1327;54,70881;;54,70881;54,708899;62,938658;;71,168417;-71,168606;-142,337023;;
1328;54,708899;;54,708899;54,709088;-8,229759;;-71,168606;71,168574;142,33718;;
1329;54,709088;;54,709088;54,70912;62,938847;;71,168574;-71,207433;-142,376007;;
1330;54,70912;;54,70912;54,747979;-8,229727;;-71,207433;71,207349;142,414782;;
1331;54,747979;;54,747979;54,748063;62,977706;;71,207349;-71,239446;-142,446795;;
1332;54,748063;;54,748063;54,78016;-8,229643;;-71,239446;71,239341;142,478787;;
1333;54,78016;;54,78016;54,780265;63,009803;;71,239341;-71,256425;-142,495766;;
1334;54,780265;;54,780265;54,797349;-8,229538;;-71,256425;71,256346;142,512771;;
1335;54,797349;;54,797349;54,797428;63,026887;;71,256346;-71,273361;-142,529707;;
1336;54,797428;;54,797428;54,814443;-8,229459;;-71,273361;71,273278;142,546639;;
1337;54,814443;;54,814443;54,814526;63,043902;;71,273278;-71,284516;-142,557794;;
1338;54,814526;;54,814526;54,825764;-8,229376;;-71,284516;71,284434;142,56895;;
1339;54,825764;;54,825764;54,825846;63,05514;;71,284434;-71,311343;-142,595777;;
1340;54,825846;;54,825846;54,852755;-8,229294;;-71,311343;71,311232;142,622575;;
1341;54,852755;;54,852755;54,852866;63,082049;;71,311232;-71,322362;-142,633594;;
1342;54,852866;;54,852866;54,863996;-8,229183;;-71,322362;71,322256;142,644618;;
1343;54,863996;;54,863996;54,864102;63,093179;;71,322256;-71,350155;-142,672411;;
1344;54,864102;;54,864102;54,892001;-8,229077;;-71,350155;71,350068;142,700223;;
1345;54,892001;;54,892001;54,892088;63,121078;;71,350068;-71,364623;-142,714691;;
1346;54,892088;;54,892088;54,906643;-8,22899;;-71,364623;71,364504;142,729127;;
1347;54,906643;;54,906643;54,906762;63,135633;;71,364504;-71,392062;-142,756566;;
1348;54,906762;;54,906762;54,93432;-8,228871;;-71,392062;71,391967;142,784029;;
1349;54,93432;;54,93432;54,934415;63,163191;;71,391967;-71,401558;-142,793525;;
1350;54,934415;;54,934415;54,944006;-8,228776;;-71,401558;71,401475;142,803033;;
1351;54,944006;;54,944006;54,944089;63,172782;;71,401475;-71,408648;-142,810123;;
1352;54,944089;;54,944089;54,951262;-8,228693;;-71,408648;71,408583;142,817231;;
1353;54,951262;;54,951262;54,951327;63,179955;;71,408583;-71,429227;-142,83781;;
1354;54,951327;;54,951327;54,971971;-8,228628;;-71,429227;71,429046;142,858273;;
1355;54,971971;;54,971971;54,972152;63,200599;;71,429046;-71,440959;-142,870005;;
1356;54,972152;;54,972152;54,984065;-8,228447;;-71,440959;71,436383;142,877342;;
1357;54,984065;;54,984065;54,988641;63,212512;;71,436383;-71,436521;-142,872904;;
1358;54,988641;;54,988641;54,988779;-8,223871;;-71,436521;71,411148;142,847669;;
1359;54,988779;;54,988779;55,014152;63,21265;;71,411148;-71,412648;-142,823796;;
1360;55,014152;;55,014152;55,015652;-8,198498;;-71,412648;71,412569;142,825217;;
1361;55,015652;;55,015652;55,015731;63,21415;;71,412569;-71,422982;-142,835551;;
1362;55,015731;;55,015731;55,026144;-8,198419;;-71,422982;71,422982;142,845964;;
1363;55,026144;;55,026144;55,026144;63,224563;;71,422982;-71,423089;-142,846071;;
1364;55,026144;;55,026144;55,026251;-8,198419;;-71,423089;71,394377;142,817466;;
1365;55,026251;;55,026251;55,054963;63,22467;;71,394377;-71,398886;-142,793263;;
1366;55,054963;;55,054963;55,059472;-8,169707;;-71,398886;71,398811;142,797697;;
1367;55,059472;;55,059472;55,059547;63,229179;;71,398811;-71,40902;-142,807831;;
1368;55,059547;;55,059547;55,069756;-8,169632;;-71,40902;71,408918;142,817938;;
1369;55,069756;;55,069756;55,069858;63,239388;;71,408918;-71,44275;-142,851668;;
1370;55,069858;;55,069858;55,10369;-8,16953;;-71,44275;71,44275;142,8855;;
1371;55,10369;;55,10369;55,10369;63,27322;;71,44275;-71,442837;-142,885587;;
1372;55,10369;;55,10369;55,103777;-8,16953;;-71,442837;71,44275;142,885587;;
1373;55,103777;;55,103777;55,103864;63,273307;;71,44275;-71,455451;-142,898201;;
1374;55,103864;;55,103864;55,116565;-8,169443;;-71,455451;71,455369;142,91082;;
1375;55,116565;;55,116565;55,116647;63,286008;;71,455369;-71,456072;-142,911441;;
1376;55,116647;;55,116647;55,11735;-8,169361;;-71,456072;71,455994;142,912066;;
1377;55,11735;;55,11735;55,117428;63,286711;;71,455994;-71,4845;-142,940494;;
1378;55,117428;;55,117428;55,145934;-8,169283;;-71,4845;71,484417;142,968917;;
1379;55,145934;;55,145934;55,146017;63,315217;;71,484417;-71,48996;-142,974377;;
1380;55,146017;;55,146017;55,15156;-8,1692;;-71,48996;71,489873;142,979833;;
1381;55,15156;;55,15156;55,151647;63,32076;;71,489873;-71,528937;-143,01881;;
1382;55,151647;;55,151647;55,190711;-8,169113;;-71,528937;71,528841;143,057778;;
1383;55,190711;;55,190711;55,190807;63,359824;;71,528841;-71,53631;-143,065151;;
1384;55,190807;;55,190807;55,198276;-8,169017;;-71,53631;71,536209;143,072519;;
1385;55,198276;;55,198276;55,198377;63,367293;;71,536209;-71,5682;-143,104409;;
1386;55,198377;;55,198377;55,230368;-8,168916;;-71,5682;71,568114;143,136314;;
1387;55,230368;;55,230368;55,230454;63,399284;;71,568114;-71,603931;-143,172045;;
1388;55,230454;;55,230454;55,266271;-8,16883;;-71,603931;71,60385;143,207781;;
1389;55,266271;;55,266271;55,266352;63,435101;;71,60385;-71,604639;-143,208489;;
1390;55,266352;;55,266352;55,267141;-8,168749;;-71,604639;71,604601;143,20924;;
1391;55,267141;;55,267141;55,267179;63,43589;;71,604601;-71,615136;-143,219737;;
1392;55,267179;;55,267179;55,277714;-8,168711;;-71,615136;71,61505;143,230186;;
1393;55,277714;;55,277714;55,2778;63,446425;;71,61505;-71,615792;-143,230842;;
1394;55,2778;;55,2778;55,278542;-8,168625;;-71,615792;71,615758;143,23155;;
1395;55,278542;;55,278542;55,278576;63,447167;;71,615758;-71,630453;-143,246211;;
1396;55,278576;;55,278576;55,293271;-8,168591;;-71,630453;71,630376;143,260829;;
1397;55,293271;;55,293271;55,293348;63,461862;;71,630376;-71,636206;-143,266582;;
